Receipt no,Location,Customer name,Session id,Sale date,Status,Ordertype name,Token number,Product name,Product Category,Cost Per Unit,Selling Per Unit,Quantity
BL283,Bangalore,Vijay,28,16/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL284,Chennai,Sunil,28,16/03/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL285,Chennai,Naga,28,16/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL287,Bangalore,Rajiv,28,16/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL288,Bangalore,Mahesh,28,16/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL289,Hyderabad,Naga,28,16/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL290,Chennai,Mahesh,28,16/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL291,Bangalore,Ganesh,28,16/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL292,Bangalore,Kumar,28,17/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL293,Bangalore,Vijay,28,17/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL294,Chennai,Sunil,28,17/03/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,3
BL296,Chennai,Naga,28,17/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL297,Chennai,Mahesh,28,17/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL298,Chennai,Ganesh,28,16/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL299,Chennai,Kumar,28,16/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL300,Bangalore,Vijay,28,16/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL301,Bangalore,Sunil,28,16/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,3
BL302,Chennai,Naga,28,16/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL303,Bangalore,Rajiv,28,16/03/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL304,Hyderabad,Mahesh,28,16/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL305,Chennai,Naga,28,16/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL306,Chennai,Mahesh,28,16/03/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL307,Bangalore,Ganesh,28,16/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL308,Bangalore,Kumar,28,17/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL309,Bangalore,Vijay,28,17/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL310,Bangalore,Sunil,28,17/03/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL311,Bangalore,Naga,28,17/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL312,Bangalore,Mahesh,28,17/03/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL313,Chennai,Ganesh,28,17/03/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL314,Hyderabad,Kumar,28,07/03/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL315,Hyderabad,Vijay,28,07/03/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL316,Bangalore,Sunil,28,07/03/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL317,Bangalore,Naga,28,07/03/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL318,Hyderabad,Rajiv,28,07/03/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL319,Chennai,Mahesh,28,07/03/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL320,Hyderabad,Naga,28,07/03/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL321,Chennai,Mahesh,28,07/03/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL11,Chennai,Ganesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL11,Chennai,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL12,Chennai,Vijay,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL12,Chennai,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL12,Chennai,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL12,Chennai,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL13,Hyderabad,Ganesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL13,Hyderabad,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL13,Hyderabad,Vijay,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL13,Hyderabad,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL13,Chennai,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL14,Chennai,Rajiv,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL14,Bangalore,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL14,Bangalore,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL15,Bangalore,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL15,Bangalore,Ganesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
BL16,Hyderabad,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL16,Bangalore,Vijay,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL16,Hyderabad,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN5,Bangalore,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN5,Bangalore,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN5,Bangalore,Ganesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN6,Bangalore,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN7,Hyderabad,Vijay,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN7,Chennai,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN7,Hyderabad,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN8,Hyderabad,Rajiv,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN9,Bangalore,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN10,Hyderabad,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN10,Hyderabad,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN11,Hyderabad,Ganesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN12,Chennai,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN12,Bangalore,Vijay,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN12,Chennai,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN12,Bangalore,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN12,Chennai,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN13,Chennai,Ganesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN14,Bangalore,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN14,Bangalore,Vijay,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN14,Chennai,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN15,Hyderabad,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN15,Hyderabad,Rajiv,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN15,Hyderabad,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN16,Bangalore,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN16,Hyderabad,Mahesh,28,06/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN17,Chennai,Ganesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN17,Chennai,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN17,Chennai,Vijay,28,06/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN17,Chennai,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN17,Bangalore,Naga,28,06/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN17,Hyderabad,Mahesh,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN17,Hyderabad,Ganesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN17,Chennai,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN18,Bangalore,Vijay,28,06/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN18,Bangalore,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN19,Hyderabad,Naga,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN19,Hyderabad,Rajiv,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN19,Chennai,Mahesh,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN20,Chennai,Naga,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN20,Chennai,Mahesh,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN20,Chennai,Ganesh,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN21,Bangalore,Kumar,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,900,1100,1
LN22,Chennai,Vijay,28,06/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,3
LN23,Hyderabad,Sunil,28,06/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN23,Bangalore,Naga,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN24,Hyderabad,Mahesh,28,06/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN24,Bangalore,Ganesh,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN24,Chennai,Kumar,28,06/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN25,Bangalore,Vijay,28,06/02/2019,Ordered,Online Order,0,Jeans  Denim,Casual Wear,700,900,3
LN26,Chennai,Sunil,28,06/02/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
LN26,Hyderabad,Naga,28,06/02/2019,Ordered,Online Order,0,Shirt  PE,Semi Formal,600,800,1
LN27,Bangalore,Rajiv,28,06/02/2019,Ordered,Online Order,0,Tshirt,Semi Formal,400,600,1
LN27,Chennai,Mahesh,28,06/02/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
LN27,Hyderabad,Naga,28,06/02/2019,Ordered,Online Order,0,Jeans  Zara,Casual Wear,700,900,1
LN28,Hyderabad,Mahesh,28,06/02/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
LN29,Hyderabad,Ganesh,28,06/02/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL17,Bangalore,Kumar,28,07/02/2019,Ordered,Online Order,0,Jeans  Levis,Casual Wear,900,1100,1
BL18,Chennai,Vijay,28,07/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL18,Chennai,Sunil,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL19,Hyderabad,Naga,28,07/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL19,Hyderabad,Mahesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN30,Hyderabad,Ganesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL20,Hyderabad,Kumar,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL20,Bangalore,Vijay,28,07/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL20,Hyderabad,Sunil,28,07/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL20,Chennai,Naga,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL21,Bangalore,Rajiv,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL21,Hyderabad,Mahesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL21,Chennai,Naga,28,07/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL22,Chennai,Mahesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL22,Hyderabad,Ganesh,28,07/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL22,Hyderabad,Kumar,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL23,Hyderabad,Vijay,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL24,Chennai,Sunil,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL24,Bangalore,Naga,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL24,Hyderabad,Mahesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL24,Hyderabad,Ganesh,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL25,Hyderabad,Kumar,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL25,Hyderabad,Vijay,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL26,Bangalore,Sunil,28,07/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL26,Chennai,Naga,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL26,Bangalore,Rajiv,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL27,Bangalore,Mahesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL28,Hyderabad,Naga,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL28,Bangalore,Mahesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL28,Bangalore,Ganesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL29,Bangalore,Kumar,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL29,Bangalore,Vijay,28,07/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL30,Chennai,Sunil,28,07/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL31,Hyderabad,Naga,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL32,Chennai,Mahesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL33,Hyderabad,Ganesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL33,Hyderabad,Kumar,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL33,Bangalore,Vijay,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL34,Chennai,Sunil,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL34,Chennai,Naga,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL34,Bangalore,Rajiv,28,07/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL35,Chennai,Mahesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL36,Bangalore,Naga,28,07/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL36,Chennai,Mahesh,28,07/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL37,Bangalore,Ganesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL37,Chennai,Kumar,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL37,Hyderabad,Vijay,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL39,Bangalore,Sunil,28,07/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL39,Hyderabad,Naga,28,07/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL40,Bangalore,Mahesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN31,Bangalore,Ganesh,28,07/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN31,Hyderabad,Kumar,28,07/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN32,Chennai,Vijay,28,07/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN32,Bangalore,Sunil,28,07/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN33,Chennai,Naga,28,07/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN33,Hyderabad,Rajiv,28,07/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
LN35,Bangalore,Mahesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN36,Chennai,Naga,28,07/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN37,Hyderabad,Mahesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
LN38,Hyderabad,Ganesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN39,Hyderabad,Kumar,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN39,Bangalore,Vijay,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN39,Hyderabad,Sunil,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN39,Chennai,Naga,28,07/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
LN40,Chennai,Mahesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
LN40,Chennai,Ganesh,28,07/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN41,Hyderabad,Kumar,28,07/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN42,Chennai,Vijay,28,07/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN43,Bangalore,Sunil,28,08/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN24,Bangalore,Naga,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN25,Bangalore,Rajiv,28,07/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,3
LN26,Bangalore,Mahesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN26,Chennai,Naga,28,07/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
LN27,Hyderabad,Mahesh,28,07/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
LN27,Hyderabad,Ganesh,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN27,Hyderabad,Kumar,28,07/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
LN28,Chennai,Vijay,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
LN29,Bangalore,Sunil,28,07/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL42,Bangalore,Naga,28,08/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL42,Hyderabad,Mahesh,28,08/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL43,Hyderabad,Ganesh,28,08/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL44,Bangalore,Kumar,28,08/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL45,Bangalore,Vijay,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL45,Chennai,Sunil,28,08/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL45,Bangalore,Naga,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL45,Chennai,Rajiv,28,08/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL46,Bangalore,Mahesh,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL46,Bangalore,Naga,28,08/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL46,Hyderabad,Mahesh,28,08/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL46,Bangalore,Ganesh,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL47,Hyderabad,Kumar,28,08/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL47,Chennai,Vijay,28,08/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL47,Chennai,Sunil,28,08/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL47,Bangalore,Naga,28,08/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL47,Bangalore,Mahesh,28,08/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL48,Chennai,Ganesh,28,08/02/2019,Ordered,On Shop,0,Shirt  Arrow,Formal,1000,1200,1
BL49,Hyderabad,Kumar,28,08/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL49,Bangalore,Vijay,28,08/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL49,Hyderabad,Sunil,28,08/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL49,Chennai,Naga,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL50,Hyderabad,Rajiv,28,08/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL50,Hyderabad,Mahesh,28,08/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL50,Hyderabad,Naga,28,08/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL50,Bangalore,Mahesh,28,08/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL51,Chennai,Ganesh,28,08/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL51,Hyderabad,Kumar,28,08/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL52,Hyderabad,Vijay,28,08/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL52,Bangalore,Sunil,28,08/02/2019,Ordered,On Shop,0,Jeans  Lega,Casual Wear,800,1000,1
BL53,Chennai,Naga,28,08/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL53,Chennai,Mahesh,28,08/02/2019,Ordered,On Shop,0,Jeans  Denim,Casual Wear,700,900,1
BL53,Bangalore,Ganesh,28,08/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL53,Bangalore,Kumar,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,700,900,1
BL54,Bangalore,Vijay,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,600,800,1
BL54,Hyderabad,Sunil,28,08/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL55,Hyderabad,Naga,28,08/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL56,Chennai,Rajiv,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL57,Bangalore,Mahesh,28,08/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL58,Bangalore,Naga,28,08/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL58,Bangalore,Mahesh,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL59,Bangalore,Ganesh,28,08/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL59,Chennai,Kumar,28,08/02/2019,Ordered,On Shop,0,Jeans  Zara,Casual Wear,700,900,1
BL60,Chennai,Vijay,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL61,Hyderabad,Sunil,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL62,Hyderabad,Naga,28,08/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL63,Chennai,Mahesh,28,08/02/2019,Ordered,On Shop,0,Tshirt,Semi Formal,400,600,1
BL64,Hyderabad,Ganesh,28,08/02/2019,Ordered,On Shop,0,Shirt  PE,Semi Formal,600,800,1
BL64,Hyderabad,Kumar,28,08/02/2019,Ordered,On Shop,0,shirt,Formal,650,850,1
BL65,Hyderabad,Vijay,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL65,Chennai,Sunil,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
BL66,Hyderabad,Naga,28,08/02/2019,Ordered,On Shop,0,Jeans  Levis,Casual Wear,900,1100,1
BL66,Hyderabad,Rajiv,28,08/02/2019,Ordered,On Shop,0,Wallet,Accessories,300,500,1
